year,state,region,latitude,longitude,source,generation
2020,Ladkh,NR,34.1526,77.5771,small_hydro,0.0
2020,Punjab,NR,31.1471,75.3412,small_hydro,712.77
2020,Rajasthan,WR,27.0238,74.2179,small_hydro,9.75
2020,Uttar Pradesh,NR,26.8467,80.9462,small_hydro,36.43
2020,Uttarakhand,NR,30.0668,79.0193,small_hydro,742.19
2020,Chhattisgarh,WR,21.2787,81.8661,small_hydro,101.75
2020,Gujarat,WR,22.2587,71.1924,small_hydro,194.8
2020,Madhya Pradesh,WR,22.9734,78.6569,small_hydro,246.16
2020,Maharashtra,WR,19.7515,75.7139,small_hydro,695.56
2020,Dadra and Nagar Haveli,WR,20.1809,73.0169,small_hydro,0.0
2020,Daman and Diu,WR,20.4283,72.8397,small_hydro,0.0
2020,Goa,WR,15.2993,74.124,small_hydro,0.0
2020,Andhra Pradesh,SR,15.9129,79.74,small_hydro,298.19
2020,Telangana,SR,18.1124,79.0193,small_hydro,46.29
2020,Karnataka,SR,15.3173,75.7139,small_hydro,1901.91
2020,Kerala,SR,10.8505,76.2711,small_hydro,530.36
2020,Tamil Nadu,SR,11.1271,78.6569,small_hydro,235.76
2020,Lakshadweep,SR,10.5667,72.6417,small_hydro,0.0
2020,Puducherry,SR,11.9416,79.8083,small_hydro,0.0
2020,Andaman Nicobar,IS,11.7401,92.6586,small_hydro,5.7
2020,Bihar,ER,25.0961,85.3131,small_hydro,18.98
2020,Jharkhand,ER,23.6102,85.2799,small_hydro,5.43
2020,Odisha,ER,20.9517,85.0985,small_hydro,299.65
2020,Sikkim,ER,27.533,88.5122,small_hydro,60.62
2020,West Bengal,ER,22.9868,87.855,small_hydro,115.68
2020,Arunachal Pradesh,NER,28.218,94.7278,small_hydro,0.64
2020,Assam,NER,26.2006,92.9376,small_hydro,52.63
2020,Manipur,NER,24.6637,93.9063,small_hydro,1.57
2020,Meghalaya,NER,25.467,91.3662,small_hydro,62.73
2020,Mizoram,NER,23.1645,92.9376,small_hydro,49.56
2020,Nagaland,NER,26.1584,94.5624,small_hydro,75.87
2020,Tripura,NER,23.9408,91.9882,small_hydro,24.67
2020,Chandigarh,NR,30.7333,76.7794,bio_power,0.0
2020,Delhi,NR,28.7041,77.1025,bio_power,287.37
2020,Haryana,NR,29.0588,76.0856,bio_power,281.47
2020,Himachal Pradesh,NR,31.1048,77.1734,bio_power,0.0
2020,Jammu and Kashmir,NR,33.7782,76.5762,bio_power,0.0
2020,Ladkh,NR,34.1526,77.5771,bio_power,0.0
2020,Punjab,NR,31.1471,75.3412,bio_power,651.54
2020,Rajasthan,WR,27.0238,74.2179,bio_power,389.94
2020,Uttar Pradesh,NR,26.8467,80.9462,bio_power,3659.73
2020,Uttarakhand,NR,30.0668,79.0193,bio_power,110.26
2020,Chhattisgarh,WR,21.2787,81.8661,bio_power,679.7
2020,Gujarat,WR,22.2587,71.1924,bio_power,141.74
2020,Madhya Pradesh,WR,22.9734,78.6569,bio_power,129.49
2020,Maharashtra,WR,19.7515,75.7139,bio_power,2933.29
2020,Dadra and Nagar Haveli,WR,20.1809,73.0169,bio_power,0.0
2020,Daman and Diu,WR,20.4283,72.8397,bio_power,0.0
2020,Goa,WR,15.2993,74.124,bio_power,0.0
2020,Andhra Pradesh,SR,15.9129,79.74,bio_power,213.27
2020,Telangana,SR,18.1124,79.0193,bio_power,245.78
2020,Karnataka,SR,15.3173,75.7139,bio_power,2376.65
2020,Kerala,SR,10.8505,76.2711,bio_power,11.03
2020,Tamil Nadu,SR,11.1271,78.6569,bio_power,454.57
2020,Lakshadweep,SR,10.5667,72.6417,bio_power,0.0
2020,Puducherry,SR,11.9416,79.8083,bio_power,0.0
2020,Andaman Nicobar,IS,11.7401,92.6586,bio_power,0.0
2020,Bihar,ER,25.0961,85.3131,bio_power,179.54
2020,Jharkhand,ER,23.6102,85.2799,bio_power,1.28
2020,Odisha,ER,20.9517,85.0985,bio_power,66.59
2020,Sikkim,ER,27.533,88.5122,bio_power,0.0
2020,West Bengal,ER,22.9868,87.855,bio_power,1295.07
2020,Arunachal Pradesh,NER,28.218,94.7278,bio_power,0.0
2020,Assam,NER,26.2006,92.9376,bio_power,0.0
2020,Manipur,NER,24.6637,93.9063,bio_power,0.0
2020,Meghalaya,NER,25.467,91.3662,bio_power,0.0
2020,Mizoram,NER,23.1645,92.9376,bio_power,0.0
2020,Nagaland,NER,26.1584,94.5624,bio_power,0.0
2020,Tripura,NER,23.9408,91.9882,bio_power,0.0
2020,Chandigarh,NR,30.7333,76.7794,large_hydro,0.0
2020,Delhi,NR,28.7041,77.1025,large_hydro,0.0
2020,Haryana,NR,29.0588,76.0856,large_hydro,0.0
2020,Himachal Pradesh,NR,31.1048,77.1734,large_hydro,40834.88
2020,Jammu and Kashmir,NR,33.7782,76.5762,large_hydro,18094.12
2020,Ladkh,NR,34.1526,77.5771,large_hydro,270.28
2020,Punjab,NR,31.1471,75.3412,large_hydro,5123.48
2020,Rajasthan,WR,27.0238,74.2179,large_hydro,606.18
2020,Uttar Pradesh,NR,26.8467,80.9462,large_hydro,1073.48
2020,Uttarakhand,NR,30.0668,79.0193,large_hydro,14554.53
2020,Chhattisgarh,WR,21.2787,81.8661,large_hydro,236.79
2020,Gujarat,WR,22.2587,71.1924,large_hydro,5414.68
2020,Madhya Pradesh,WR,22.9734,78.6569,large_hydro,6281.74
2020,Maharashtra,WR,19.7515,75.7139,large_hydro,5880.58
2020,Dadra and Nagar Haveli,WR,20.1809,73.0169,large_hydro,0.0
2020,Daman and Diu,WR,20.4283,72.8397,large_hydro,0.0
2020,Goa,WR,15.2993,74.124,large_hydro,0.0
2020,Andhra Pradesh,SR,15.9129,79.74,large_hydro,3013.43
2020,Telangana,SR,18.1124,79.0193,large_hydro,4507.04
2020,Karnataka,SR,15.3173,75.7139,large_hydro,14014.27
2020,Kerala,SR,10.8505,76.2711,large_hydro,5454.04
2020,Tamil Nadu,SR,11.1271,78.6569,large_hydro,4765.24
2020,Lakshadweep,SR,10.5667,72.6417,large_hydro,0.0
2020,Puducherry,SR,11.9416,79.8083,large_hydro,0.0
2020,Andaman Nicobar,IS,11.7401,92.6586,large_hydro,0.0
2020,Bihar,ER,25.0961,85.3131,large_hydro,0.0
2020,Jharkhand,ER,23.6102,85.2799,large_hydro,150.96
2020,Odisha,ER,20.9517,85.0985,large_hydro,6728.77
2020,Sikkim,ER,27.533,88.5122,large_hydro,11027.36
2020,West Bengal,ER,22.9868,87.855,large_hydro,2916.38
2020,Arunachal Pradesh,NER,28.218,94.7278,large_hydro,1786.46
2020,Assam,NER,26.2006,92.9376,large_hydro,1291.68
2020,Manipur,NER,24.6637,93.9063,large_hydro,366.59
2020,Meghalaya,NER,25.467,91.3662,large_hydro,1018.29
2020,Mizoram,NER,23.1645,92.9376,large_hydro,177.02
2020,Nagaland,NER,26.1584,94.5624,large_hydro,180.85
2020,Tripura,NER,23.9408,91.9882,large_hydro,0.0
2021,Chandigarh,NR,30.7333,76.7794,wind,0.0
2021,Delhi,NR,28.7041,77.1025,wind,0.0
2021,Haryana,NR,29.0588,76.0856,wind,0.0
2021,Himachal Pradesh,NR,31.1048,77.1734,wind,0.0
2021,Jammu and Kashmir,NR,33.7782,76.5762,wind,0.0
2021,Ladkh,NR,34.1526,77.5771,wind,0.0
2021,Punjab,NR,31.1471,75.3412,wind,0.0
2021,Rajasthan,WR,27.0238,74.2179,wind,5708.27
2021,Uttar Pradesh,NR,26.8467,80.9462,wind,0.0
2021,Uttarakhand,NR,30.0668,79.0193,wind,0.0
2021,Chhattisgarh,WR,21.2787,81.8661,wind,0.0
2021,Gujarat,WR,22.2587,71.1924,wind,13058.52
2021,Madhya Pradesh,WR,22.9734,78.6569,wind,3913.45
2021,Maharashtra,WR,19.7515,75.7139,wind,6384.74
2021,Dadra and Nagar Haveli,WR,20.1809,73.0169,wind,0.0
2021,Daman and Diu,WR,20.4283,72.8397,wind,0.0
2021,Goa,WR,15.2993,74.124,wind,0.0
2021,Andhra Pradesh,SR,15.9129,79.74,wind,6557.75
2021,Telangana,SR,18.1124,79.0193,wind,220.91
2021,Karnataka,SR,15.3173,75.7139,wind,9610.91
2021,Kerala,SR,10.8505,76.2711,wind,130.42
2021,Tamil Nadu,SR,11.1271,78.6569,wind,14564.99
2021,Lakshadweep,SR,10.5667,72.6417,wind,0.0
2021,Puducherry,SR,11.9416,79.8083,wind,0.0
2021,Andaman Nicobar,IS,11.7401,92.6586,wind,0.0
2021,Bihar,ER,25.0961,85.3131,wind,0.0
2021,Jharkhand,ER,23.6102,85.2799,wind,0.0
2021,Odisha,ER,20.9517,85.0985,wind,0.0
2021,Sikkim,ER,27.533,88.5122,wind,0.0
2021,West Bengal,ER,22.9868,87.855,wind,0.0
2021,Arunachal Pradesh,NER,28.218,94.7278,wind,0.0
2021,Assam,NER,26.2006,92.9376,wind,0.0
2021,Manipur,NER,24.6637,93.9063,wind,0.0
2021,Meghalaya,NER,25.467,91.3662,wind,0.0
2021,Mizoram,NER,23.1645,92.9376,wind,0.0
2021,Nagaland,NER,26.1584,94.5624,wind,0.0
2021,Tripura,NER,23.9408,91.9882,wind,0.0
2021,Chandigarh,NR,30.7333,76.7794,solar,10.16
2021,Delhi,NR,28.7041,77.1025,solar,189.99
2021,Haryana,NR,29.0588,76.0856,solar,162.95
2021,Himachal Pradesh,NR,31.1048,77.1734,solar,36.52
2021,Jammu and Kashmir,NR,33.7782,76.5762,solar,9.42
2021,Ladkh,NR,34.1526,77.5771,solar,0.0
2021,Punjab,NR,31.1471,75.3412,solar,1356.48
2021,Rajasthan,WR,27.0238,74.2179,solar,10384.24
2021,Uttar Pradesh,NR,26.8467,80.9462,solar,1856.19
2021,Uttarakhand,NR,30.0668,79.0193,solar,329.64
2021,Chhattisgarh,WR,21.2787,81.8661,solar,370.8
2021,Gujarat,WR,22.2587,71.1924,solar,4633.81
2021,Madhya Pradesh,WR,22.9734,78.6569,solar,4202.03
2021,Maharashtra,WR,19.7515,75.7139,solar,3089.46
2021,Dadra and Nagar Haveli,WR,20.1809,73.0169,solar,11.96
2021,Daman and Diu,WR,20.4283,72.8397,solar,29.52
2021,Goa,WR,15.2993,74.124,solar,1.46
2021,Andhra Pradesh,SR,15.9129,79.74,solar,6956.1
2021,Telangana,SR,18.1124,79.0193,solar,6351.04
2021,Karnataka,SR,15.3173,75.7139,solar,13238.86
2021,Kerala,SR,10.8505,76.2711,solar,275.44
2021,Tamil Nadu,SR,11.1271,78.6569,solar,6115.48
2021,Lakshadweep,SR,10.5667,72.6417,solar,0.45
2021,Puducherry,SR,11.9416,79.8083,solar,6.39
2021,Andaman Nicobar,IS,11.7401,92.6586,solar,24.82
2021,Bihar,ER,25.0961,85.3131,solar,160.63
2021,Jharkhand,ER,23.6102,85.2799,solar,17.16
2021,Odisha,ER,20.9517,85.0985,solar,476.26
2021,Sikkim,ER,27.533,88.5122,solar,0.0
2021,West Bengal,ER,22.9868,87.855,solar,73.92
2021,Arunachal Pradesh,NER,28.218,94.7278,solar,1.54
2021,Assam,NER,26.2006,92.9376,solar,13.37
2021,Manipur,NER,24.6637,93.9063,solar,7.71
2021,Meghalaya,NER,25.467,91.3662,solar,0.0
2021,Mizoram,NER,23.1645,92.9376,solar,2.45
2021,Nagaland,NER,26.1584,94.5624,solar,0.0
2021,Tripura,NER,23.9408,91.9882,solar,6.04
2021,Chandigarh,NR,30.7333,76.7794,small_hydro,0.0
2021,Delhi,NR,28.7041,77.1025,small_hydro,0.0
2021,Haryana,NR,29.0588,76.0856,small_hydro,276.58
2021,Himachal Pradesh,NR,31.1048,77.1734,small_hydro,2123.78
2021,Jammu and Kashmir,NR,33.7782,76.5762,small_hydro,429.88
2021,Ladkh,NR,34.1526,77.5771,small_hydro,0.0
2021,Punjab,NR,31.1471,75.3412,small_hydro,690.33
2021,Rajasthan,WR,27.0238,74.2179,small_hydro,10.64
2021,Uttar Pradesh,NR,26.8467,80.9462,small_hydro,164.91
2021,Uttarakhand,NR,30.0668,79.0193,small_hydro,821.88
2021,Chhattisgarh,WR,21.2787,81.8661,small_hydro,145.52
2021,Gujarat,WR,22.2587,71.1924,small_hydro,211.94
2021,Madhya Pradesh,WR,22.9734,78.6569,small_hydro,281.76
2021,Maharashtra,WR,19.7515,75.7139,small_hydro,802.71
2021,Dadra and Nagar Haveli,WR,20.1809,73.0169,small_hydro,0.0
2021,Daman and Diu,WR,20.4283,72.8397,small_hydro,0.0
2021,Goa,WR,15.2993,74.124,small_hydro,0.0
2021,Andhra Pradesh,SR,15.9129,79.74,small_hydro,351.23
2021,Telangana,SR,18.1124,79.0193,small_hydro,67.27
2021,Karnataka,SR,15.3173,75.7139,small_hydro,2199.68
2021,Kerala,SR,10.8505,76.2711,small_hydro,640.58
2021,Tamil Nadu,SR,11.1271,78.6569,small_hydro,244.77
2021,Lakshadweep,SR,10.5667,72.6417,small_hydro,0.0
2021,Puducherry,SR,11.9416,79.8083,small_hydro,0.0
2021,Andaman Nicobar,IS,11.7401,92.6586,small_hydro,14.69
2021,Bihar,ER,25.0961,85.3131,small_hydro,43.2
2021,Jharkhand,ER,23.6102,85.2799,small_hydro,9.31
2021,Odisha,ER,20.9517,85.0985,small_hydro,358.8
2021,Sikkim,ER,27.533,88.5122,small_hydro,55.96
2021,West Bengal,ER,22.9868,87.855,small_hydro,107.06
2021,Arunachal Pradesh,NER,28.218,94.7278,small_hydro,0.55
2021,Assam,NER,26.2006,92.9376,small_hydro,38.15
2021,Manipur,NER,24.6637,93.9063,small_hydro,0.0
2021,Meghalaya,NER,25.467,91.3662,small_hydro,56.79
2021,Mizoram,NER,23.1645,92.9376,small_hydro,31.07
2021,Nagaland,NER,26.1584,94.5624,small_hydro,69.77
2021,Tripura,NER,23.9408,91.9882,small_hydro,9.58
2021,Chandigarh,NR,30.7333,76.7794,bio_power,0.0
2021,Delhi,NR,28.7041,77.1025,bio_power,236.71
2021,Haryana,NR,29.0588,76.0856,bio_power,321.22
2021,Himachal Pradesh,NR,31.1048,77.1734,bio_power,0.0
2021,Jammu and Kashmir,NR,33.7782,76.5762,bio_power,0.0
2021,Ladkh,NR,34.1526,77.5771,bio_power,0.0
2021,Punjab,NR,31.1471,75.3412,bio_power,817.65
2021,Rajasthan,WR,27.0238,74.2179,bio_power,413.24
2021,Uttar Pradesh,NR,26.8467,80.9462,bio_power,3726.69
2021,Uttarakhand,NR,30.0668,79.0193,bio_power,85.33
2021,Chhattisgarh,WR,21.2787,81.8661,bio_power,1117.57
2021,Gujarat,WR,22.2587,71.1924,bio_power,73.12
2021,Madhya Pradesh,WR,22.9734,78.6569,bio_power,120.62
2021,Maharashtra,WR,19.7515,75.7139,bio_power,3955.76
2021,Dadra and Nagar Haveli,WR,20.1809,73.0169,bio_power,0.0
2021,Daman and Diu,WR,20.4283,72.8397,bio_power,10.53
2021,Goa,WR,15.2993,74.124,bio_power,0.0
2021,Andhra Pradesh,SR,15.9129,79.74,bio_power,268.75
2021,Telangana,SR,18.1124,79.0193,bio_power,294.15
2021,Karnataka,SR,15.3173,75.7139,bio_power,2800.88
2021,Kerala,SR,10.8505,76.2711,bio_power,45.69
2021,Tamil Nadu,SR,11.1271,78.6569,bio_power,733.8
2021,Lakshadweep,SR,10.5667,72.6417,bio_power,0.0
2021,Puducherry,SR,11.9416,79.8083,bio_power,0.0
2021,Andaman Nicobar,IS,11.7401,92.6586,bio_power,0.0
2021,Bihar,ER,25.0961,85.3131,bio_power,22.77
2021,Jharkhand,ER,23.6102,85.2799,bio_power,0.0
2021,Odisha,ER,20.9517,85.0985,bio_power,42.71
2021,Sikkim,ER,27.533,88.5122,bio_power,0.0
2021,West Bengal,ER,22.9868,87.855,bio_power,1349.72
2021,Arunachal Pradesh,NER,28.218,94.7278,bio_power,0.0
2021,Assam,NER,26.2006,92.9376,bio_power,0.0
2021,Manipur,NER,24.6637,93.9063,bio_power,0.0
2021,Meghalaya,NER,25.467,91.3662,bio_power,0.0
2021,Mizoram,NER,23.1645,92.9376,bio_power,0.0
2021,Nagaland,NER,26.1584,94.5624,bio_power,0.0
2021,Tripura,NER,23.9408,91.9882,bio_power,0.0
2021,Chandigarh,NR,30.7333,76.7794,large_hydro,0.0
2021,Delhi,NR,28.7041,77.1025,large_hydro,0.0
2021,Haryana,NR,29.0588,76.0856,large_hydro,0.0
2021,Himachal Pradesh,NR,31.1048,77.1734,large_hydro,37473.47
2021,Jammu and Kashmir,NR,33.7782,76.5762,large_hydro,17002.68
2021,Ladkh,NR,34.1526,77.5771,large_hydro,376.21
2021,Punjab,NR,31.1471,75.3412,large_hydro,4747.03
2021,Rajasthan,WR,27.0238,74.2179,large_hydro,469.63
2021,Uttar Pradesh,NR,26.8467,80.9462,large_hydro,1572.35
2021,Uttarakhand,NR,30.0668,79.0193,large_hydro,13592.49
2021,Chhattisgarh,WR,21.2787,81.8661,large_hydro,419.19
2021,Gujarat,WR,22.2587,71.1924,large_hydro,4233.36
2021,Madhya Pradesh,WR,22.9734,78.6569,large_hydro,6477.33
2021,Maharashtra,WR,19.7515,75.7139,large_hydro,5548.46
2021,Dadra and Nagar Haveli,WR,20.1809,73.0169,large_hydro,0.0
2021,Daman and Diu,WR,20.4283,72.8397,large_hydro,0.0
2021,Goa,WR,15.2993,74.124,large_hydro,0.0
2021,Andhra Pradesh,SR,15.9129,79.74,large_hydro,3280.12
2021,Telangana,SR,18.1124,79.0193,large_hydro,3645.38
2021,Karnataka,SR,15.3173,75.7139,large_hydro,12587.35
2021,Kerala,SR,10.8505,76.2711,large_hydro,6628.39
2021,Tamil Nadu,SR,11.1271,78.6569,large_hydro,5212.71
2021,Lakshadweep,SR,10.5667,72.6417,large_hydro,0.0
2021,Puducherry,SR,11.9416,79.8083,large_hydro,0.0
2021,Andaman Nicobar,IS,11.7401,92.6586,large_hydro,0.0
2021,Bihar,ER,25.0961,85.3131,large_hydro,0.0
2021,Jharkhand,ER,23.6102,85.2799,large_hydro,223.09
2021,Odisha,ER,20.9517,85.0985,large_hydro,6859.97
2021,Sikkim,ER,27.533,88.5122,large_hydro,10879.5
2021,West Bengal,ER,22.9868,87.855,large_hydro,3212.28
2021,Arunachal Pradesh,NER,28.218,94.7278,large_hydro,3451.34
2021,Assam,NER,26.2006,92.9376,large_hydro,270.87
2021,Manipur,NER,24.6637,93.9063,large_hydro,621.62
2021,Meghalaya,NER,25.467,91.3662,large_hydro,1151.99
2021,Mizoram,NER,23.1645,92.9376,large_hydro,158.85
2021,Nagaland,NER,26.1584,94.5624,large_hydro,203.86
2021,Tripura,NER,23.9408,91.9882,large_hydro,0.0
2022,Chandigarh,NR,30.7333,76.7794,wind,0.0
2022,Delhi,NR,28.7041,77.1025,wind,0.0
2022,Haryana,NR,29.0588,76.0856,wind,0.0
2022,Himachal Pradesh,NR,31.1048,77.1734,wind,0.0
2022,Jammu and Kashmir,NR,33.7782,76.5762,wind,0.0
2022,Ladkh,NR,34.1526,77.5771,wind,0.0
2022,Punjab,NR,31.1471,75.3412,wind,0.0
2022,Rajasthan,WR,27.0238,74.2179,wind,4519.09
2022,Uttar Pradesh,NR,26.8467,80.9462,wind,0.0
2022,Uttarakhand,NR,30.0668,79.0193,wind,0.0
2022,Chhattisgarh,WR,21.2787,81.8661,wind,0.0
2022,Gujarat,WR,22.2587,71.1924,wind,10974.24
2022,Madhya Pradesh,WR,22.9734,78.6569,wind,2859.81
2022,Maharashtra,WR,19.7515,75.7139,wind,5246.35
2022,Dadra and Nagar Haveli,WR,20.1809,73.0169,wind,0.0
2022,Daman and Diu,WR,20.4283,72.8397,wind,0.0
2022,Goa,WR,15.2993,74.124,wind,0.0
2022,Andhra Pradesh,SR,15.9129,79.74,wind,5309.93
2022,Telangana,SR,18.1124,79.0193,wind,164.99
2022,Karnataka,SR,15.3173,75.7139,wind,6760.97
2022,Kerala,SR,10.8505,76.2711,wind,92.46
2022,Tamil Nadu,SR,11.1271,78.6569,wind,12366.99
2022,Lakshadweep,SR,10.5667,72.6417,wind,0.0
2022,Puducherry,SR,11.9416,79.8083,wind,0.0
2022,Andaman Nicobar,IS,11.7401,92.6586,wind,0.0
2022,Bihar,ER,25.0961,85.3131,wind,0.0
2022,Jharkhand,ER,23.6102,85.2799,wind,0.0
2022,Odisha,ER,20.9517,85.0985,wind,0.0
2022,Sikkim,ER,27.533,88.5122,wind,0.0
2022,West Bengal,ER,22.9868,87.855,wind,0.0
2022,Arunachal Pradesh,NER,28.218,94.7278,wind,0.0
2022,Assam,NER,26.2006,92.9376,wind,0.0
2022,Manipur,NER,24.6637,93.9063,wind,0.0
2022,Meghalaya,NER,25.467,91.3662,wind,0.0
2022,Mizoram,NER,23.1645,92.9376,wind,0.0
2022,Nagaland,NER,26.1584,94.5624,wind,0.0
2022,Tripura,NER,23.9408,91.9882,wind,0.0
2022,Chandigarh,NR,30.7333,76.7794,solar,7.28
2022,Delhi,NR,28.7041,77.1025,solar,105.6
2022,Haryana,NR,29.0588,76.0856,solar,233.1
2022,Himachal Pradesh,NR,31.1048,77.1734,solar,22.35
2022,Jammu and Kashmir,NR,33.7782,76.5762,solar,1.71
2022,Ladkh,NR,34.1526,77.5771,solar,0.0
2022,Punjab,NR,31.1471,75.3412,solar,781.41
2022,Rajasthan,WR,27.0238,74.2179,solar,6753.54
2022,Uttar Pradesh,NR,26.8467,80.9462,solar,1389.23
2022,Uttarakhand,NR,30.0668,79.0193,solar,147.78
2022,Chhattisgarh,WR,21.2787,81.8661,solar,190.97
2022,Gujarat,WR,22.2587,71.1924,solar,2952.34
2022,Madhya Pradesh,WR,22.9734,78.6569,solar,1971.92
2022,Maharashtra,WR,19.7515,75.7139,solar,1571.27
2022,Dadra and Nagar Haveli,WR,20.1809,73.0169,solar,20.55
2022,Daman and Diu,WR,20.4283,72.8397,solar,16.99
2022,Goa,WR,15.2993,74.124,solar,0.64
2022,Andhra Pradesh,SR,15.9129,79.74,solar,3969.59
2022,Telangana,SR,18.1124,79.0193,solar,3140.89
2022,Karnataka,SR,15.3173,75.7139,solar,6521.54
2022,Kerala,SR,10.8505,76.2711,solar,229.13
2022,Tamil Nadu,SR,11.1271,78.6569,solar,3648.66
2022,Lakshadweep,SR,10.5667,72.6417,solar,0.15
2022,Puducherry,SR,11.9416,79.8083,solar,6.12
2022,Andaman Nicobar,IS,11.7401,92.6586,solar,9.73
2022,Bihar,ER,25.0961,85.3131,solar,79.75
2022,Jharkhand,ER,23.6102,85.2799,solar,8.91
2022,Odisha,ER,20.9517,85.0985,solar,282.32
2022,Sikkim,ER,27.533,88.5122,solar,0.0
2022,West Bengal,ER,22.9868,87.855,solar,49.1
2022,Arunachal Pradesh,NER,28.218,94.7278,solar,0.89
2022,Assam,NER,26.2006,92.9376,solar,30.76
2022,Manipur,NER,24.6637,93.9063,solar,3.42
2022,Meghalaya,NER,25.467,91.3662,solar,0.0
2022,Mizoram,NER,23.1645,92.9376,solar,1.17
2022,Nagaland,NER,26.1584,94.5624,solar,0.0
2022,Tripura,NER,23.9408,91.9882,solar,2.87
2022,Chandigarh,NR,30.7333,76.7794,small_hydro,0.0
2022,Delhi,NR,28.7041,77.1025,small_hydro,0.0
2022,Haryana,NR,29.0588,76.0856,small_hydro,128.41
2022,Himachal Pradesh,NR,31.1048,77.1734,small_hydro,1242.69
2022,Jammu and Kashmir,NR,33.7782,76.5762,small_hydro,279.4
2022,Ladkh,NR,34.1526,77.5771,small_hydro,0.0
2022,Punjab,NR,31.1471,75.3412,small_hydro,784.0
2022,Rajasthan,WR,27.0238,74.2179,small_hydro,0.33
2022,Uttar Pradesh,NR,26.8467,80.9462,small_hydro,75.18
2022,Uttarakhand,NR,30.0668,79.0193,small_hydro,160.68
2022,Chhattisgarh,WR,21.2787,81.8661,small_hydro,122.85
2022,Gujarat,WR,22.2587,71.1924,small_hydro,70.9
2022,Madhya Pradesh,WR,22.9734,78.6569,small_hydro,103.78
2022,Maharashtra,WR,19.7515,75.7139,small_hydro,434.05
2022,Dadra and Nagar Haveli,WR,20.1809,73.0169,small_hydro,0.0
2022,Daman and Diu,WR,20.4283,72.8397,small_hydro,0.0
2022,Goa,WR,15.2993,74.124,small_hydro,0.0
2022,Andhra Pradesh,SR,15.9129,79.74,small_hydro,139.8
2022,Telangana,SR,18.1124,79.0193,small_hydro,34.44
2022,Karnataka,SR,15.3173,75.7139,small_hydro,1324.76
2022,Kerala,SR,10.8505,76.2711,small_hydro,483.33
2022,Tamil Nadu,SR,11.1271,78.6569,small_hydro,139.78
2022,Lakshadweep,SR,10.5667,72.6417,small_hydro,0.0
2022,Puducherry,SR,11.9416,79.8083,small_hydro,0.0
2022,Andaman Nicobar,IS,11.7401,92.6586,small_hydro,6.6
2022,Bihar,ER,25.0961,85.3131,small_hydro,4.16
2022,Jharkhand,ER,23.6102,85.2799,small_hydro,0.27
2022,Odisha,ER,20.9517,85.0985,small_hydro,221.63
2022,Sikkim,ER,27.533,88.5122,small_hydro,6.18
2022,West Bengal,ER,22.9868,87.855,small_hydro,95.59
2022,Arunachal Pradesh,NER,28.218,94.7278,small_hydro,0.14
2022,Assam,NER,26.2006,92.9376,small_hydro,22.63
2022,Manipur,NER,24.6637,93.9063,small_hydro,0.0
2022,Meghalaya,NER,25.467,91.3662,small_hydro,21.75
2022,Mizoram,NER,23.1645,92.9376,small_hydro,7.94
2022,Nagaland,NER,26.1584,94.5624,small_hydro,30.89
2022,Tripura,NER,23.9408,91.9882,small_hydro,1.44
2022,Chandigarh,NR,30.7333,76.7794,bio_power,0.0
2022,Delhi,NR,28.7041,77.1025,bio_power,110.87
2022,Haryana,NR,29.0588,76.0856,bio_power,100.03
2022,Himachal Pradesh,NR,31.1048,77.1734,bio_power,0.0
2022,Jammu and Kashmir,NR,33.7782,76.5762,bio_power,0.0
2022,Ladkh,NR,34.1526,77.5771,bio_power,0.0
2022,Punjab,NR,31.1471,75.3412,bio_power,306.88
2022,Rajasthan,WR,27.0238,74.2179,bio_power,198.22
2022,Uttar Pradesh,NR,26.8467,80.9462,bio_power,626.5
2022,Uttarakhand,NR,30.0668,79.0193,bio_power,121.56
2022,Chhattisgarh,WR,21.2787,81.8661,bio_power,652.48
2022,Gujarat,WR,22.2587,71.1924,bio_power,2.04
2022,Madhya Pradesh,WR,22.9734,78.6569,bio_power,19.2
2022,Maharashtra,WR,19.7515,75.7139,bio_power,735.24
2022,Dadra and Nagar Haveli,WR,20.1809,73.0169,bio_power,0.0
2022,Daman and Diu,WR,20.4283,72.8397,bio_power,5.73
2022,Goa,WR,15.2993,74.124,bio_power,0.0
2022,Andhra Pradesh,SR,15.9129,79.74,bio_power,116.84
2022,Telangana,SR,18.1124,79.0193,bio_power,189.8
2022,Karnataka,SR,15.3173,75.7139,bio_power,904.91
2022,Kerala,SR,10.8505,76.2711,bio_power,24.12
2022,Tamil Nadu,SR,11.1271,78.6569,bio_power,314.38
2022,Lakshadweep,SR,10.5667,72.6417,bio_power,0.0
2022,Puducherry,SR,11.9416,79.8083,bio_power,0.0
2022,Andaman Nicobar,IS,11.7401,92.6586,bio_power,0.0
2022,Bihar,ER,25.0961,85.3131,bio_power,2.14
2022,Jharkhand,ER,23.6102,85.2799,bio_power,0.0
2022,Odisha,ER,20.9517,85.0985,bio_power,51.26
2022,Sikkim,ER,27.533,88.5122,bio_power,0.0
2022,West Bengal,ER,22.9868,87.855,bio_power,746.41
2022,Arunachal Pradesh,NER,28.218,94.7278,bio_power,0.0
2022,Assam,NER,26.2006,92.9376,bio_power,0.0
2022,Manipur,NER,24.6637,93.9063,bio_power,0.0
2022,Meghalaya,NER,25.467,91.3662,bio_power,0.0
2022,Mizoram,NER,23.1645,92.9376,bio_power,0.0
2022,Nagaland,NER,26.1584,94.5624,bio_power,0.0
